ID,Text
1_UK_DocB_V1_FireSafety,A higher standard of protection should be considered where occupants of a proposed dwelling would be at special risk from fire.
2_UK_DocB_V1_FireSafety,1.2  Smoke alarms should be mains operated and conform to BS EN 14604.
3_UK_DocB_V1_FireSafety,1.3  Heat alarms should be mains operated and conform to BS 54462.
4_UK_DocB_V1_FireSafety,Large dwelling-houses.
5_UK_DocB_V1_FireSafety,"1.5  A large dwellinghouse has more than one storey, and at least one storey exceeds 200m2."
6_UK_DocB_V1_FireSafety,"1.6  A large dwelling-house of two storeys (excluding basement storeys) should be fitted with a Grade A Category LD3 fire detection and alarm system, as described in BS 58396."
7_UK_DocB_V1_FireSafety,1.7  A large dwelling-house of three or more storeys (excluding basement storeys) should be fitted with a Grade A Category LD2 fire detection and alarm system as described in BS 58396.
8_UK_DocB_V1_FireSafety,Extensions and material alterations.
9_UK_DocB_V1_FireSafety,1.8  A fire detection and alarm system should be installed where either of the  following applies.
10_UK_DocB_V1_FireSafety,1.9  Smoke alarms should be provided in the circulation spaces of the dwelling in accordance with paragraphs 1.1 to 1.4.
11_UK_DocB_V1_FireSafety,Student accommodation.
12_UK_DocB_V1_FireSafety,"In student residences that are designed and occupied as a block of flats, separate automatic detection should be provided in each selfcontained flat where all of the following apply."
13_UK_DocB_V1_FireSafety,"In these parts, means of warning should follow the guidance for buildings other than dwellings in Volume 2 of Approved Document B."
14_UK_DocB_V1_FireSafety,Design and installation of systems.
15_UK_DocB_V1_FireSafety,"1.14  Fire detection and alarm systems must be properly designed, installed and maintained."
16_UK_DocB_V1_FireSafety,"A design, installation and commissioning certificate should be provided for fire detection and alarm systems."
17_UK_DocB_V1_FireSafety,"Third party certification schemes for fire protection products and related services are an effective means of providing assurances of quality, reliability and safety."
18_UK_DocB_V1_FireSafety,The interface between systems must be reliable.
19_UK_DocB_V1_FireSafety,Particular care should be taken if the interface is facilitated via another system.
20_UK_DocB_V1_FireSafety,"Where any part of BS 7273 applies to the triggering of other systems, the recommendations of that part of BS 7273 should be followed."
21_UK_DocB_V1_FireSafety,Escape from upper storeys more than 4.5m above ground level.
22_UK_DocB_V1_FireSafety,2.4  Dwelling-houses with one internal stair should comply with paragraphs 2.5 and 2.6.
23_UK_DocB_V1_FireSafety,"In dwelling-houses with more than one stair, the stairs should provide effective alternative means of escape."
24_UK_DocB_V1_FireSafety,The stairs should be physically separated by either of the following.
25_UK_DocB_V1_FireSafety,Dwelling-houses with one storey more than 4.5m above ground level.
26_UK_DocB_V1_FireSafety,Cavity barriers or a fire resisting ceiling (minimum EI 30) should be provided above a protected stairway enclosure (Diagram 2.3).
27_UK_DocB_V1_FireSafety,Dwelling-house with one storeymore than 4.5m above ground level(see paragraph 2.5).
28_UK_DocB_V1_FireSafety,Dwelling-house with two or more storeysmore than 4.5m above ground level(see paragraph 2.6).
29_UK_DocB_V1_FireSafety,"At the first storey above 7.5m, the protected stairway should be separated from the lower storeys by fire resisting construction (minimum REI 30) if the alternative escape route is accessed via either of the following."
30_UK_DocB_V1_FireSafety,The protected stairway at or about 7.5m above ground level should be separated from the lower storeys or levels by fire resisting construction (see Diagram 2.4).
31_UK_DocB_V1_FireSafety,Fire separation in a dwellin-ghouse with two or more storeys more than 4.5m above ground level.
32_UK_DocB_V1_FireSafety,Passenger lifts.
33_UK_DocB_V1_FireSafety,2.7  A passenger lift serving any storey more than 4.5m above ground level should be in either of the following.
34_UK_DocB_V1_FireSafety,Air circulation systems.
35_UK_DocB_V1_FireSafety,2.8  Air circulation systems which circulate air within an individual dwellinghouse with a floor more than 4.5m above ground level should meet the guidance given in paragraph 2.9.
36_UK_DocB_V1_FireSafety,2.9  All of the following precautions should be taken to avoid the spread of smoke and fire to the protected stairway.
37_UK_DocB_V1_FireSafety,Any duct passing through the stair enclosure should be rigid steel.
38_UK_DocB_V1_FireSafety,Joints between the ductwork and stair enclosure should be fire-stopped.
39_UK_DocB_V1_FireSafety,d.  Any system of mechanical ventilation which recirculates air and which serves both the stair and other areas should be designed to shut down on the detection of smoke within the system.
40_UK_DocB_V1_FireSafety,"e.  For ducted warm air heating systems, a room thermostat should be sited in the living room."
41_UK_DocB_V1_FireSafety,It should be mounted at a height between 1370mm and 1830mm above the floor.
42_UK_DocB_V1_FireSafety,The maximum setting should be 27C.
43_UK_DocB_V1_FireSafety,People escaping should be able to reach a place free from danger from fire.
44_UK_DocB_V1_FireSafety,d.  Windows should be capable of remaining open without being held.
45_UK_DocB_V1_FireSafety,"Where escape from a dwellinghouse is to an enclosed space with exit only possible through other buildings (e.g. a courtyard or back garden), the length of the space should exceed whichever is the greater of the following."
