ID,Text
1_UK_DocF_V1_Ventilation,"For blocks of flats with shared communal rooms, Approved Document F, Volume 2: Buildings other than dwellings should be consulted."
2_UK_DocF_V1_Ventilation,0.8  The local authoritys conservation officer should be consulted when undertaking work to a building in paragraphs 0.5a or 0.5b.
3_UK_DocF_V1_Ventilation,Emergency repairs.
4_UK_DocF_V1_Ventilation,"0.9  For emergency repairs, if it is not possible to notify the building control body in advance, the building control body should be notified as soon as possible."
5_UK_DocF_V1_Ventilation,Minor works.
6_UK_DocF_V1_Ventilation,"0.10  Minor works must comply with the relevant requirements of the Building Regulations, but the building control body does not need to be notified."
7_UK_DocF_V1_Ventilation,for a workshop or office) should be treated as a dwelling if the commercial part can be reverted to domestic use.
8_UK_DocF_V1_Ventilation,What constitutes a substantial proportion should be assessed on a casebycase basis by the building control body.
9_UK_DocF_V1_Ventilation,The larger of the window openings specified in Approved Document B or Approved Document F should be applied in all cases.
10_UK_DocF_V1_Ventilation,0.18  The guidance in Approved Document J should be followed when installing and testing ventilation appliances.
11_UK_DocF_V1_Ventilation,Combustion appliances must operate safely whether or not fans are running.
12_UK_DocF_V1_Ventilation,Interaction with Part L.0.19  Energy efficiency should be considered when specifying ventilation systems.
13_UK_DocF_V1_Ventilation,"Interaction with Part K and Part M.0.20 Manual controls, where provided for a ventilation device, should be within reasonable reach of the occupants."
14_UK_DocF_V1_Ventilation,"In this case, the higher of the two standards should be followed."
15_UK_DocF_V1_Ventilation,(1)   There shall be adequate means of ventilation provided for people in the building.
16_UK_DocF_V1_Ventilation,Limits on application.
17_UK_DocF_V1_Ventilation,Requirement F1 does not apply to a building or space within a building.
18_UK_DocF_V1_Ventilation,Intention.
19_UK_DocF_V1_Ventilation,"In the Secretary of States view, requirement F1(1) is met if the dwelling has a means of ventilation that achieves all of the following."
20_UK_DocF_V1_Ventilation,Noise.
21_UK_DocF_V1_Ventilation,"1.5  Mechanical ventilation systems, including both continuous and intermittent mechanical ventilation, should be designed and installed to minimise noise."
22_UK_DocF_V1_Ventilation,"Ensuring that equipment is appropriately and securely fixed, such as using resilient mountings where noise carried by the structure of the building could be a problem."
23_UK_DocF_V1_Ventilation,"1.6  For mechanical ventilation systems, fan units should be appropriately sized so that fans operating in normal background ventilation mode are not overly noisy."
24_UK_DocF_V1_Ventilation,1.7  Account should be taken of outside noise when considering whether openable windows are appropriate for purge ventilation.
25_UK_DocF_V1_Ventilation,The average Aweighted sound pressure.
26_UK_DocF_V1_Ventilation,level for a ventilator operating under normal conditions and not at boost rates should not exceed both of the following.
27_UK_DocF_V1_Ventilation,"lf the noise from the sound source fluctuates more than this, a longer measuring time (T) may be required, but the higher portion of the fluctuating level should be considered, and the sound may attract more attention due to the changes in level."
28_UK_DocF_V1_Ventilation,Access for maintenance.
29_UK_DocF_V1_Ventilation,"1.8  Reasonable access should be provided for maintaining ventilation systems, including all of the following."
30_UK_DocF_V1_Ventilation,Other ventilation systems may be acceptable if they can be shown to meet an equal level of performance.
31_UK_DocF_V1_Ventilation,"Where lower ventilation rates are proposed, expert advice should be obtained to demonstrate that the solution meets the performance standards in Appendix B."
32_UK_DocF_V1_Ventilation,Extract ventilation.
33_UK_DocF_V1_Ventilation,1.17  Extract ventilation to the outside should be provided in all of the following spaces.
34_UK_DocF_V1_Ventilation,"1.20  Extract ventilation terminals and fans, not including cooker extract hoods, should be installed to comply with both of the following conditions."
35_UK_DocF_V1_Ventilation,"1.21  Where a cooker hood is used to extract to the outside, the height of the extract hood above the hob surface should be either as specified in the manufacturers instructions or, if no specification is available, between 650mm and 750mm."
36_UK_DocF_V1_Ventilation,The cooker hood should span at least the full width of the cooker.
37_UK_DocF_V1_Ventilation,A recirculating cooker hood on its own does not provide a means of ventilation that complies with Part F of the Building Regulations.
38_UK_DocF_V1_Ventilation,Table 1.2  Minimum extract ventilation rates for continuous extract systems(1).
